,user_id,item_id,reviewText,unixReviewTime,rating,text_clean
191,81,178,This is a very cute duplo  Lego set. I just wish it came with more pieces. I have a kid who loves Spider Man!,1515801600,4,cute duplo lego set wish came piec kid love spider man
192,82,179,My daughter is addicted to these little guys.  They are solid plastic and pretty durable.,1515801600,5,daughter addict littl guy solid plastic pretti durabl
193,79,24,My grandaughter has not gotten her christmas gifts yet. I'm sure she will love it.,1515801600,5,grandaught gotten christma gift yet im sure love
194,83,180,I love these pop stacks! They are the hard plastic covers instead of the flimsier type. This protector is hard plastic and protects my Funko pops wonderfully!,1515801600,5,love pop stack hard plastic cover instead flimsier type protector hard plastic protect funko pop wonder
195,84,160,good product!,1515801600,5,good product
196,82,181,My daughter LOVES this.  She plays with it everyday!  The money and credit card also give us the option to use it as a teaching tool.,1515801600,5,daughter love play everyday money credit card also give u option use teach tool
197,85,182,"Update 3 months later
The drill is not as strong as it used to be, even with brand new batteries, so it's hard to drill the screws into the board. It was always hard to screw them out.
My boys don't play with this toy often anymore, and when they do, they just use the drill fit pretend play and not with the board. The colorful screws have become ""trolls"" and are kept in a box separate from the board.
I had much higher expectations for this toy.
-------------------------------------------------------------------------

So fun! My 3.5 y/o wanted a drill for Christmas, so we got him this one. It's just perfect -- it has the drill and also something to do with it.
The board is smaller than expected but seems like a good size for my toddler.
The sound activated quality is pretty awesome too without being annoying (in general I despise V-Tech-like toys).
My almost 2 y/o is very interested in this toys too but can't press the drill trigger all the way and make it work.
This toy is great for creativity, and eye-hand coordination.
The drill moves forward and backward, and it also has an OFF position. The board can be OFF, lights only, and sound activated lights.
My one complain is that you need to hold the board upsidedown to drill the screws out using gravity.
Overall, we are happy with this toy, even though the quality doesn't seem great.",1515801600,4,updat 3 month later drill strong use even brand new batteri hard drill screw board alway hard screw boy dont play toy often anymor use drill fit pretend play board color screw becom troll kept box separ board much higher expect toy fun 35 yo want drill christma got one perfect drill also someth board smaller expect seem like good size toddler sound activ qualiti pretti awesom without annoy gener despis vtechlik toy almost 2 yo interest toy cant press drill trigger way make work toy great creativ eyehand coordin drill move forward backward also posit board light sound activ light one complain need hold board upsidedown drill screw use graviti overal happi toy even though qualiti doesnt seem great
198,86,183,Daughters favorite puzzle. She learned all the letters thanks to this one.,1515801600,5,daughter favorit puzzl learn letter thank one
199,84,184,fun creative decoration at bargain price. Kid likes it.,1515801600,5,fun creativ decor bargain price kid like
200,87,84,"Great, high quality product, but not enough pieces to really allow kids to let their imagination run wild.",1515801600,4,great high qualiti product enough piec realli allow kid let imagin run wild
201,66,33,ONLY half the eggs open with yolk inside. The rest are solid. Also the ones that do have the yolks don't stay closed. Which makes it difficult to handle for little hands.,1515801600,2,half egg open yolk insid rest solid also one yolk dont stay close make difficult handl littl hand
202,88,185,"Perfect size for stuffing the stockings. There's two sheets inside each tube. One has girly colors another has regular primary colors with the addition of green. They are reusable and a lot of fun. It's a quiet toy that keeps the kids busy with their hands. Once they create something, they can be taken apart and placed back on the plastic sheet and used again.",1515801600,5,perfect size stuf stock there two sheet insid tube one girli color anoth regular primari color addit green reusabl lot fun quiet toy keep kid busi hand creat someth taken apart place back plastic sheet use
203,89,186,Love the balls shooting out the back. Easy for him to learn,1515801600,5,love ball shoot back easi learn
204,71,187,"My boys love to ""battle"" each other so I bought these because they were way cheaper than name brands and I'm glad I did yeah their not the greatest quality but about a year later and 5 of them held up",1515801600,5,boy love battl bought way cheaper name brand im glad yeah greatest qualiti year later 5 held
205,90,188,Reload,1515801600,1,reload
206,84,189,My 4 year old likes it.,1515801600,5,4 year old like
207,70,190,"Cute and fun, my 3 year old loves it",1515801600,5,cute fun 3 year old love
208,91,191,so entertaining,1515801600,5,entertain
209,92,83,Kids love it.,1515801600,5,kid love
210,73,192,"I was underwhelmed. My children played with these once, and then completely lost interest.",1515801600,2,underwhelm child play complet lost interest
211,81,193,This is a very cute collection of Duplo Legos! I love that this spider man comes with a truck. My kid loves spider man! Great high quality Legos!,1515801600,5,cute collect duplo lego love spider man come truck kid love spider man great high qualiti lego
212,93,194,Works great! Poops when you make him sit. Hes cute and funny.,1515801600,5,work great poop make sit he cute funni
213,71,195,This is a great selection of legos my son wanted some regular pieces to build with and he was very happy with these,1515801600,5,great select lego son want regular piec build happi
214,73,196,"I incorrectly assumed this was to be painted. It is actually a series of stickers that need to be placed. Lacks any real creativity, which was very disappointing.",1515801600,3,incorrectli assum paint actual seri sticker need place lack real creativ disappoint
215,94,197,Terrible don't waste your money on this cheap game. Thought it would be like the one I got for Christmas but it was nothing like that one. If I could give a half star I would,1515801600,1,terribl dont wast money cheap game thought would like one got christma noth like one could give half star would
216,88,198,Made great stocking stuffers. My kids loved this Play-Doh. So unique with the confetti inside. I only wish they'd come in bigger containers for later purchase.,1515801600,5,made great stock stuffer kid love playdoh uniqu confetti insid wish theyd come bigger contain later purchas
